"row_type","submission_id","study_id","bot_type","idea","questionnaire_completed","ac1","ac2","ai1","cse1","cse2","cse3","ee1","ee2","ee3","ee4","hm1","hm2","hm3","io1","io2","io3","io4","io5","mc1","pe1","pe2","pe3","pta1","pta2","pta3","pta4","pta5","ptt1","ptt2","ptt3","ptt4","ptt5","ptt6","tlx1","tlx2","honesty_question_answer","refined_idea","refined_idea_created_at","eval_count","eval_originality_avg","eval_usefulness_avg","eval_purchase_avg","total_study_time_seconds","ptt2_rev","Creative_Self_Efficacy","Perceived_Technology_Agency","NASA_TLX","Performance_Expectancy","Effort_Expectancy","Hedonic_Motivation","Propensity_to_Trust_Technology","Perceived_Ownership","originality_rater_1","originality_rater_2","originality_rater_3","originality_rater_4","originality_rater_5","originality_rater_6","originality_rater_7","originality_rater_8","originality_rater_9","originality_rater_10","originality_rater_11","originality_rater_12","originality_rater_13","usefulness_rater_1","usefulness_rater_2","usefulness_rater_3","usefulness_rater_4","usefulness_rater_5","usefulness_rater_6","usefulness_rater_7","usefulness_rater_8","usefulness_rater_9","usefulness_rater_10","usefulness_rater_11","usefulness_rater_12","usefulness_rater_13","purchase_intent_rater_1","purchase_intent_rater_2","purchase_intent_rater_3","purchase_intent_rater_4","purchase_intent_rater_5","purchase_intent_rater_6","purchase_intent_rater_7","purchase_intent_rater_8","purchase_intent_rater_9","purchase_intent_rater_10","purchase_intent_rater_11","purchase_intent_rater_12","purchase_intent_rater_13","originality_mean","usefulness_mean","purchase_intent_mean","rater_count","Submission.id","Time.taken","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status","refined_div_allideas","refined_div_condition","idea_div_allideas","idea_div_condition","refined_div_to_initial_centroid","Idea_Quality","refined_div_allideas_logit","refined_div_condition_logit","idea_div_allideas_logit","idea_div_condition_logit"
"submission",1359,"STUDY_186","control","Silicone microwave stacker. Three-in-one microwavable container which allows students to multi stack food in just one microwave. This means students can eat theit own individual meals but can heat them up altogether in one microwave without having to wait for each other. ","Yes",2,5,2,6,5,4,NA,NA,NA,NA,NA,NA,NA,6,6,6,4,7,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,4,50,70,"no","Silicone microwave stacker. Three-in-one microwavable container which allows students to multi stack food in just one microwave. This means students can eat theit own individual meals but can heat them up altogether in one microwave without having to wait for each other.","2025-11-21T08:46:03.721698",0,NA,NA,NA,113,6,5,NA,60,NA,NA,NA,4.33333333333333,5.8,6,4,5,2,1,7,5,5,7,2,NA,NA,NA,6,5,5,5,2,6,4,4,6,3,NA,NA,NA,2,4,3,3,1,1,1,2,2,1,NA,NA,NA,4.4,4.6,2,10,"692025a53a77c46914643ebf",392,"41","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time",0.486598047215191,0.513630927651174,0.497471339279583,0.505199727317579,0.491382754576029,4.5,-0.0536206548419766,0.0545372241309133,-0.0101147291153794,0.0207996591103375
"submission",1360,"STUDY_497","control","My device would be a heart rate and pulse monitor. They would come in various designs and the students could select one in the shape that they like. The pendants as they would be called should be worn at all times while in university and there heart and pulse rates monitored. The data would then be collected and it would give the tutors an idea of how there lectures and classes are going. An excellerated heart or pulse rate would show that the students are completely engaged in the lesson.","Yes",2,5,2,7,7,5,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,80,75,"no","My device would be a heart rate and pulse monitor. They would come in various designs and the students could select one in the shape that they like. The pendants as they would be called should be worn at all times while in university and there heart and pulse rates monitored. The data would then be collected and it would give the tutors an idea of how there lectures and classes are going. An excellerated heart or pulse rate would show that the students are completely engaged in the lesson.","2025-11-21T08:47:10.672985",0,NA,NA,NA,166,4,6.33333333333333,NA,77.5,NA,NA,NA,4,7,6,7,6,3,4,7,6,4,6,6,3,NA,NA,3,4,1,3,3,2,4,4,3,4,2,NA,NA,1,2,1,2,2,1,2,2,1,2,1,NA,NA,5.27272727272727,3,1.54545454545455,11,"6920258748ea0e4a15cae007",543,"64","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time",0.398813646273376,0.393361899152939,0.458032817233202,0.39701243169853,0.383991195049939,4.13636363636364,-0.410410703388326,-0.43320235265866,-0.168264616310966,-0.417928985800186
"submission",1361,"STUDY_112","control","Snap-fit portable power bank case 
Just a snap‑on case for a 10,000 mAh power bank (the common size). Recycled ABS with silicone inside, tiny LED flashlight, and a pocket for a microfiber cloth. Magnetic sides let you stick it to metal dorm frames. Priced about £35–£38.","Yes",2,5,3,5,6,5,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,75,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,4,2,25,35,"no","Snap‑on recycled ABS case for a 10,000 mAh power bank (the common size students carry). Includes a tiny LED flashlight, a pocket for a micro‑fiber cleaning cloth, and magnetic strips on the sides for sticking to metal dorm frames or stacking. The case snaps shut without screws and fits easily in a backpack pocket. Priced £35‑£38. Production uses standard low‑cost injection‑moulding.","2025-11-21T08:48:51.439546",0,NA,NA,NA,275,6,5.33333333333333,NA,30,NA,NA,NA,3.66666666666667,5.8,4,4,3,5,3,6,2,4,3,1,NA,NA,NA,4,1,5,4,1,4,2,4,3,1,NA,NA,NA,3,1,2,3,1,3,1,3,1,1,NA,NA,NA,3.5,2.9,1.9,10,"692025976c6e71a9c5fc7be7",639,"33","Female","White","United States","United Kingdom","United Kingdom","English","Yes","Full-Time",0.367065798668786,0.383351055451852,0.436820078370545,0.454724591121796,0.380859954345567,3.2,-0.544825349486967,-0.475348727186666,-0.254077763352676,-0.181599062965877
"submission",1362,"STUDY_152","control","A fridge or cupboard alarm so you know when one of the other housemates are trying to steal food whats not theres.","Yes",2,5,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,5,5,5,75,20,"no","A fridge or cupboard alarm so you know when one of the other housemates are trying to steal food whats not theres.","2025-11-21T08:56:27.625038",0,NA,NA,NA,175,7,3.66666666666667,NA,47.5,NA,NA,NA,5.16666666666667,7,6,2,5,7,5,6,5,3,1,6,7,NA,NA,5,2,3,7,5,7,2,3,2,5,7,NA,NA,1,2,1,1,2,4,1,1,1,3,5,NA,NA,4.81818181818182,4.36363636363636,2,11,"692028ad9f18db18040fa5a2",314,"36","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.558589814673262,0.525929974178282,0.534468453038969,0.522558317783783,0.508363796459212,4.59090909090909,0.235440851071553,0.103813030352032,0.138092842803984,0.0902945696162518
"submission",1363,"STUDY_609","control","I would create a line of laptop bags/cases that are a lot more trendy and have more function than those currently on the market. They would have an inner charging port, built in speakers and be able to fold out and form a little mini desk for studying on the go. The designs would be collaborator with young fashion designers to help promote them too.","Yes",2,5,4,7,6,6,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,5,4,4,20,20,"no","I would create a line of laptop bags/cases that are a lot more trendy and have more function than those currently on the market. They would have an inner charging port, built in speakers and be able to fold out and form a little mini desk for studying on the go. The designs would be collaborator with young fashion designers to help promote them too.","2025-11-21T08:56:28.417840",0,NA,NA,NA,115,6,6.33333333333333,NA,20,NA,NA,NA,4.66666666666667,7,4,6,1,3,5,4,5,5,5,2,6,NA,NA,3,6,1,3,5,4,4,4,3,3,3,NA,NA,3,3,1,2,3,1,3,4,2,2,1,NA,NA,4.18181818181818,3.54545454545455,2.27272727272727,11,"692028adc31a5ac257bafaa6",267,"37","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.347967024997431,0.326858325815513,0.371888961061836,0.334856458124655,0.3229916185835,3.86363636363636,-0.627987416274732,-0.722428996279921,-0.524121646487965,-0.686300913017274
"submission",1365,"STUDY_236","control","A small recorder that records the voice of a lecturer and in real time puts it into writing. An in real time transcriber so the student can pay more attention to listening than writing notes. You can set certain preferences in terms of handwriting, style of notes, and if you want it word for word or summarized. ","Yes",2,5,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,3,2,25,25,"no","A small recorder that records the voice of a lecturer and in real time puts it into writing. An in real time transcriber so the student can pay more attention to listening than writing notes. You can set certain preferences in terms of handwriting, style of notes, and if you want it word for word or summarized.","2025-11-21T08:56:46.815155",0,NA,NA,NA,94,6,2.33333333333333,NA,25,NA,NA,NA,3.66666666666667,4.8,5,6,7,5,7,5,7,1,5,4,NA,NA,NA,5,7,6,4,7,6,7,7,5,2,NA,NA,NA,4,5,4,2,4,4,5,3,3,1,NA,NA,NA,5.2,5.6,3.5,10,"6920289d086bb1f8fb7a523c",266,"37","Female","White","United States","United Kingdom","Canada","English","No","Full-Time",0.546490583083487,0.547924203057734,0.533511242332742,0.545200031713686,0.530594034386173,5.4,0.186501041832515,0.192287103669871,0.13424622263134,0.18129506584596
"submission",1366,"STUDY_936","control","My idea for a physical good that could be catered to university students is a bag that can carry all of a students essentials. University students are always on the go and constantly taking books out of the library, carrying laptops etc, and it can get taxing to carry that around, especially if you don’t live on campus. I think a bag that can carry everything that is compact and durable would be so helpful. ","Yes",2,5,2,7,7,3,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,2,2,1,25,55,"no","My idea for a physical good that could be catered to university students is a bag that can carry all of a students essentials. University students are always on the go and constantly taking books out of the library, carrying laptops etc, and it can get taxing to carry that around, especially if you don’t live on campus. I think a bag that can carry everything that is compact and durable would be so helpful.","2025-11-21T08:58:15.006105",0,NA,NA,NA,87,6,5.66666666666667,NA,40,NA,NA,NA,2.83333333333333,7,1,1,2,1,4,2,2,1,1,3,NA,NA,NA,3,4,5,4,2,4,5,4,3,5,NA,NA,NA,1,1,3,1,1,2,2,2,1,1,NA,NA,NA,1.8,3.9,1.5,10,"692028a1412e7704fda35551",346,"27","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED",0.307818021379534,0.278198376432653,0.350969297885543,0.28083684020201,0.271295884187977,2.85,-0.810340127248708,-0.95341589803694,-0.614781273158547,-0.940314397136138
"submission",1367,"STUDY_380","control","a small device that recognises when you are not on correct. way home after a night out and redirects you or sends an alarm to a dedicated number ","Yes",2,5,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,4,5,4,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,3,3,95,100,"no","a small device that recognises when you are not on correct. way home after a night out and redirects you or sends an alarm to a dedicated number - it can talk to you in a calm but stern voice if you deviate","2025-11-21T08:59:30.275291",0,NA,NA,NA,178,6,2,NA,97.5,NA,NA,NA,3.83333333333333,5.4,1,7,6,2,6,5,5,5,7,6,7,NA,NA,1,6,4,1,5,4,6,7,6,4,7,NA,NA,1,4,2,1,4,1,4,4,1,1,4,NA,NA,5.18181818181818,4.63636363636364,2.45454545454545,11,"692028afae21411bd0776872",463,"67","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.577831438474272,0.561448247918267,0.561263640085435,0.580010978703499,0.547318141729276,4.90909090909091,0.313877528024924,0.24704177681727,0.246292056025689,0.322818460994926
"submission",1368,"STUDY_305","suggestion","It is a pair of Earphones that have in built mic and AI access","Yes",2,5,5,3,5,4,6,4,5,6,3,2,4,7,7,6,7,7,0,4,5,4,5,4,2,2,3,4,1,4,4,4,4,50,30,"no","It is a pair of Earphones that have in built mic and AI access. They come in different colours and with a sticker pack that can help you to cuatomise them to your style","2025-11-21T09:02:29.337346",0,NA,NA,NA,161,7,4,3.2,40,4.33333333333333,5.25,3,4.5,6.8,1,6,3,5,2,5,5,7,6,1,1,NA,NA,1,5,6,5,4,5,3,6,5,1,2,NA,NA,1,3,5,4,2,4,1,4,4,1,1,NA,NA,3.81818181818182,3.90909090909091,2.72727272727273,11,"69202a1c6c01a28fed08c8b8",223,"28","Female","Mixed","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.560308933343735,0.556426105642294,0.614142227413197,0.616097596430733,0.540018519411353,3.86363636363636,0.242415939228316,0.226669973552845,0.464757705296706,0.473017023835509
"submission",1369,"STUDY_835","suggestion","I would create a customisable course planner to organise lectures ","Yes",2,5,3,4,4,4,5,6,6,6,4,3,4,7,7,7,7,7,0,3,2,3,3,2,3,4,4,2,5,2,2,2,1,30,55,"no","I would create a customisable course planner to organise lectures it would be a ledger with different coloured pages for each lecture so you can easily find the right subject. It would have larger fol out pages for notes and references. Also sticky tabs for assignment deadline reminders.","2025-11-21T09:04:20.525667",0,NA,NA,NA,252,3,4,3.2,42.5,2.66666666666667,5.75,3.66666666666667,2,7,1,1,4,4,2,2,3,3,2,NA,NA,NA,NA,3,4,3,5,5,5,6,4,5,NA,NA,NA,NA,1,2,4,2,2,2,4,2,2,NA,NA,NA,NA,2.44444444444444,4.44444444444444,2.33333333333333,9,"69202a2792d27900b61ce094",363,"36","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.36450567775484,0.364876435029457,0.494579665855671,0.534057919770858,0.410746642814448,3.44444444444444,-0.55586102812005,-0.554260808366212,-0.0216821859680748,0.13644296202171
"submission",1370,"STUDY_499","suggestion","A study organiser that organises by class and module that allows easy access to notes","Yes",2,5,4,3,6,2,6,6,6,6,6,6,5,4,5,5,4,6,62,5,6,5,2,3,4,3,4,4,2,3,3,3,3,25,25,"no","A study organiser that organises by class and module that allows easy access to notes. 

This could be gamified by levelling up when a study session is complete this would make learning rewarding and have a feeling of progression","2025-11-21T09:04:11.724822",0,NA,NA,NA,195,6,3.66666666666667,3.2,25,5.33333333333333,6,5.66666666666667,3.66666666666667,4.8,5,5,2,6,2,5,3,2,NA,NA,NA,NA,NA,4,5,5,6,2,4,2,5,NA,NA,NA,NA,NA,3,3,2,3,1,2,1,1,NA,NA,NA,NA,NA,3.75,4.125,2,8,"69202a3a82299a76c51a4ea3",324,"24","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time",0.411028483312184,0.432012896440997,0.473029917756465,0.503120214915223,0.468296958909679,3.9375,-0.35971530916028,-0.273643272790434,-0.107985139431104,0.0124810216785699
"submission",1371,"STUDY_305","suggestion","gloves which heat up but you can still use the screen when wearing them","Yes",2,5,3,2,4,4,7,7,7,7,7,7,7,6,6,6,4,6,56,6,6,6,2,2,3,3,3,4,4,3,4,4,4,55,65,"no","gloves which heat up but you can still use the screen when wearing them, they would include aromatherapy in the fingertips for calming purposes, also the gloves are able to heat or cool down depending on external temperature, they can be charged up overnight.","2025-11-21T09:10:57.974682",0,NA,NA,NA,858,4,3.33333333333333,2.6,60,6,7,7,3.83333333333333,5.6,4,4,3,4,6,7,3,4,5,7,NA,NA,NA,3,5,3,2,5,7,7,6,2,7,NA,NA,NA,3,2,2,1,4,4,5,3,1,5,NA,NA,NA,4.7,4.7,3,10,"69202a28537a3d62dcbf664b",1008,"49","Female","White","Estonia","United Kingdom","United Kingdom","English","No","Part-Time",0.581766557727176,0.557233564336234,0.629084389474483,0.620059128432113,0.565004789136508,4.7,0.330029512733435,0.22994207984949,0.528290840364936,0.489799202454568
"submission",1372,"STUDY_322","suggestion","Having a desk that can be folded up and put into your bag for study","Yes",2,5,5,6,7,7,6,7,6,7,6,6,7,7,7,7,7,7,13,6,5,6,4,3,4,5,5,5,1,4,5,5,5,65,90,"no","Having a desk that can be folded up and put into your bag for study.
A foldable mini desk aimed at people who need to set up and work wherever. We have a solid centre panel, two small fold-out wings for a drink, stationary and your phone and folds down to A4 and weighs under 300g.","2025-11-21T09:06:53.854821",0,NA,NA,NA,305,7,6.66666666666667,4.2,77.5,5.66666666666667,6.5,6.33333333333333,5.16666666666667,7,2,3,2,3,6,5,6,1,7,5,5,NA,NA,3,6,6,5,4,4,2,1,5,5,7,NA,NA,2,4,4,4,3,4,1,1,3,2,3,NA,NA,4.09090909090909,4.36363636363636,2.81818181818182,11,"69202a306a5037c0771c5244",471,"34","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.363286534420518,0.344699830651505,0.365381079530964,0.365022460131592,0.358151770602193,4.22727272727273,-0.561127861905014,-0.642419422244089,-0.552083831052672,-0.55363074168476
"submission",1373,"STUDY_127","suggestion","A robust alarm clock with ai reminder functions also usable as a step ","Yes",2,5,3,3,3,5,5,5,6,5,7,6,6,5,6,6,3,7,63,7,6,6,3,2,3,4,3,3,2,4,3,4,3,75,75,"no","A robust alarm clock with ai reminder functions also usable as a step. The device would change colour and possibly play music appropriate for the time of day and the next reminder. There would also be a small biometric protected compartment for small personal items or keys","2025-11-21T09:09:53.617351",0,NA,NA,NA,503,6,3.66666666666667,3,75,6.33333333333333,5.25,6.33333333333333,3.83333333333333,5.4,2,1,6,2,2,3,4,5,2,3,NA,NA,NA,2,3,4,3,6,4,6,2,2,4,NA,NA,NA,1,1,2,2,2,2,5,1,1,2,NA,NA,NA,3,3.6,1.9,10,"69202a3a18518b8596735820",1163,"68","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.471758162088192,0.45512875483583,0.590491278511401,0.597849427474173,0.463135061587992,3.3,-0.113087719369571,-0.179969162765747,0.36599666489816,0.396512351712425
"submission",1374,"STUDY_297","suggestion","LCD Academic Year Wall Map that is attached to an app,displaying daily/weekly monthly/yearly rota/plan ","Yes",2,5,2,7,7,7,5,6,6,6,5,5,6,7,7,7,7,7,73,5,5,6,3,3,4,4,2,3,4,4,3,3,3,75,75,"no","LCD Academic Year Wall Map that is attached to an app,displaying daily/weekly monthly/yearly rota/plan- With a built in projector which be used as an alternative to the wall map, to project the map onto the wall. Can also be used to stream online i.e youtube etc","2025-11-21T09:08:40.711853",0,NA,NA,NA,160,4,7,3.2,75,5.33333333333333,5.75,5.33333333333333,3.33333333333333,7,3,4,6,4,4,5,4,5,2,3,5,NA,NA,3,5,4,2,5,5,4,5,3,3,3,NA,NA,1,4,3,1,2,2,2,2,3,1,3,NA,NA,4.09090909090909,3.81818181818182,2.18181818181818,11,"69202a4159c696ca12158790",562,"39","Male","Black","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.483571409536951,0.493185189927196,0.54071442182762,0.558065625525069,0.4828459405682,3.95454545454545,-0.0657380254666877,-0.0272609284310128,0.163219077287333,0.233315166918122
"submission",1375,"STUDY_474","suggestion","a highlighter with built in sticky tabs and a printed ruler with study shortcuts .","Yes",2,5,3,5,4,4,4,5,4,4,4,5,4,4,4,4,3,4,39,6,5,5,2,3,2,3,4,3,2,3,3,3,3,75,85,"no","a  study survival Baton sounds very novel , creative and useful to me thats a very interesting suggestion. and adding suggestion 1 to enhance the model is also very novel idea. Adding the modular with study survival Baton , in wich each section unscrews new study tools like highlightesrs , sticky notes and mini usb powered reading light. This will be good idea of having less things to organise and helps to not keep losing the small study essentials , for students who are moving whole day between different study areas.","2025-11-21T09:19:30.739235",0,NA,NA,NA,753,6,4.33333333333333,2.8,80,5.33333333333333,4.25,4.33333333333333,3.5,3.8,3,1,5,4,5,3,5,7,1,1,6,NA,NA,2,1,3,2,6,3,4,1,2,1,7,NA,NA,1,1,2,1,1,2,2,1,2,1,4,NA,NA,3.72727272727273,2.90909090909091,1.63636363636364,11,"69202a370d4021bfbae75dd9",1308,"29","Female","Asian","United Kingdom","United Kingdom","Pakistan","English","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)",0.335663467669189,0.325508083246222,0.443418751245895,0.463775789168588,0.4076694806736,3.31818181818182,-0.682679773158462,-0.728572396857323,-0.227298573644794,-0.145151154953611
"submission",1390,"STUDY_140","generation","coat for all weathers, waterproof, warm and stylish and can be folded away","Yes",2,5,2,6,7,5,7,7,6,7,6,7,6,7,4,7,2,7,35,7,7,7,5,4,3,3,2,5,2,4,3,4,4,100,100,"no","Modular ""Snap-On"" Outerwear Kit: Instead of a single coat, offer a set of detachable, snap-on panels (sleeves, hoods, linings, pockets) in a compact pouch. Students can customise warmth, waterproofing, and style on the fly by snapping on different components—making the garment endlessly versatile and uniquely their own.","2025-11-21T09:16:07.390336",0,NA,NA,NA,158,6,6,3.4,100,7,6.75,6.33333333333333,4.33333333333333,5.4,6,4,6,6,3,5,4,6,5,NA,NA,NA,NA,4,3,4,6,4,2,4,1,1,NA,NA,NA,NA,3,1,2,1,2,1,3,1,1,NA,NA,NA,NA,5,3.22222222222222,1.66666666666667,9,"69202c8066e987f1f30baab5",508,"37","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED",0.428660557624725,0.399523518257741,0.586281794654804,0.603990897091805,0.502411153039754,4.11111111111111,-0.287318138274293,-0.40745084358941,0.348615473591239,0.422121928649
"submission",1385,"STUDY_614","generation","A powerbank for all devices so students are not caught short on battery life. ","Yes",2,5,4,4,4,3,7,7,7,6,4,4,5,3,3,2,3,5,85,6,6,6,2,2,4,3,3,4,2,3,3,3,2,10,10,"no","“Smart Storage Ruler”—a durable, transparent 20cm ruler that doubles as a mini emergency toolkit: it houses a fold-out SIM card ejector, microSD card slot, a universal charging cable, and a removable USB drive. Designed for tech-reliant students facing lost accessories or storage crises on campus, it streamlines essentials into one always-needed study item that fits in any pencil case.","2025-11-21T09:14:50.929524",0,NA,NA,NA,309,6,3.66666666666667,2.8,10,6,6.75,4.33333333333333,3.5,3.2,3,6,6,5,7,6,3,4,5,7,NA,NA,NA,3,7,6,2,6,5,2,2,2,7,NA,NA,NA,3,2,4,1,5,1,1,1,1,5,NA,NA,NA,5.2,4.2,2.4,10,"69202c923dc7a434d72a9f5b",532,"41","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.328988051130943,0.332689537961316,0.34421498465582,0.366109160086195,0.356775036841045,4.7,-0.712765513012716,-0.696045661283625,-0.64456659715514,-0.548945222286172
"submission",1388,"STUDY_436","generation","Create a portable charger for your electric car","Yes",2,5,5,4,6,5,7,7,7,7,6,6,6,1,1,3,4,5,91,5,6,6,5,5,4,3,3,4,2,5,4,4,4,25,5,"no","Create a “Smart Energy Band”—a wearable bracelet with retractable charging leads that automatically balances power between devices worn or carried by a student (phone, headphones, smartwatch). In emergencies, the band can pool small amounts of charge from less-critical electronics and deliver a burst to whichever device is most needed, addressing the anxiety of running out of battery during long study days or nights out.","2025-11-21T09:15:33.713350",0,NA,NA,NA,245,6,5,4,15,5.66666666666667,7,6,4.5,2.8,2,5,6,5,2,7,5,3,5,4,6,NA,NA,2,7,5,5,6,3,4,4,6,5,3,NA,NA,1,3,2,2,4,1,1,1,3,3,1,NA,NA,4.54545454545455,4.54545454545455,2,11,"69202c7bd616f7e0fe89a71e",544,"34","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.326265265896932,0.322194731667959,0.617988855807968,0.631133817624351,0.417337163868651,4.54545454545455,-0.725125714300017,-0.743703912351273,0.481020643163297,0.537083983483046
"submission",1384,"STUDY_674","generation","Provide a beautifully crafted leather notebook with the university name on it ","Yes",2,5,5,6,6,3,7,7,7,7,7,7,7,5,5,5,5,7,74,7,7,7,5,5,5,5,5,3,3,4,3,3,3,25,25,"no","Create a modular ""Survival Notebook"" with detachable, magnetic inserts for essentials such as a fold-out campus map, reusable timetable, exam revision cards, budgeting tracker, and even a compact, refillable sticky note dispenser. Designed for first-year UK students navigating university life, this all-in-one system addresses organization, orientation, and stress management—plus it can be easily updated with new inserts as students’ needs change.","2025-11-21T09:14:35.624423",0,NA,NA,NA,205,5,5,5,25,7,7,7,3.5,5.4,3,2,3,5,5,5,6,4,2,NA,NA,NA,NA,5,2,2,2,5,6,6,6,6,NA,NA,NA,NA,2,1,1,1,2,4,2,3,4,NA,NA,NA,NA,3.88888888888889,4.44444444444444,2.22222222222222,9,"69202c9b7444c1a2ac59316f",414,"59","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","DATA_EXPIRED",0.240631156347772,0.236446509785308,0.485676365517669,0.47106680289975,0.315435254698289,4.16666666666667,-1.14922232983474,-1.17226117334353,-0.057310218878127,-0.115862226391996
"submission",1386,"STUDY_594","generation","A university year's memory book, with save the date pages for a future reunion.","Yes",2,5,1,2,3,3,6,5,4,4,5,5,6,5,6,4,6,2,73,2,4,3,3,3,4,5,4,2,4,3,2,2,2,75,65,"no","Introduce ""Friendship Trading Cards""—a customizable card deck where each card represents a friend, club, or event from the year, featuring doodle spaces, space for a photo, fun facts, and inside jokes. Swapping and collecting these cards at the end of term creates a playful social artifact, more dynamic than a traditional memory book.","2025-11-21T09:15:36.615534",0,NA,NA,NA,208,4,2.66666666666667,3.8,70,3,4.75,5.33333333333333,2.5,4.6,2,7,3,7,2,6,4,5,5,2,3,NA,NA,1,4,1,1,1,4,1,2,2,1,1,NA,NA,1,1,1,4,1,2,1,2,1,1,1,NA,NA,4.18181818181818,1.72727272727273,1.45454545454545,11,"69202c7a44b0e13d493ca550",497,"49","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time",0.49033798332342,0.421297807223009,0.534132637431304,0.519738085269564,0.551776873844534,2.95454545454545,-0.0386528784157714,-0.317448033531618,0.136743228890617,0.0789933917366696
"submission",1387,"STUDY_209","generation","something which can scan written lecture notes and turn them to a full essay","Yes",2,5,4,2,4,4,5,7,5,5,3,5,4,5,6,5,1,7,59,6,7,7,5,4,3,3,2,2,1,2,2,2,1,80,60,"no","The ""Distraction Doodle Synth"": A notepad with embedded sensors that, when students write notes or doodle during lectures, translates their random sketches into quirky, analog summary posters. The device uses a blend of shape recognition and literature searching to surprise students with unexpected and evidence based study prompts every time.","2025-11-21T09:16:31.859373",0,NA,NA,NA,235,7,3.33333333333333,3.4,70,6.66666666666667,5.5,4,2.66666666666667,4.8,6,6,7,5,7,7,5,6,5,NA,NA,NA,NA,2,5,1,3,2,7,4,6,4,NA,NA,NA,NA,1,3,1,1,2,5,3,4,1,NA,NA,NA,NA,6,3.77777777777778,2.33333333333333,9,"69202c8ee54d31d3f660df22",509,"32","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.39509518102944,0.36731276846376,0.527073588907813,0.523826099050853,0.45189795993886,4.88888888888889,-0.425944421133217,-0.543762479776899,0.108400378887232,0.0953766315588159
"submission",1391,"STUDY_295","generation","Shoes that on the tongue of it you can fill with liquid","Yes",2,5,2,5,5,4,5,5,5,4,5,4,5,4,3,5,2,5,75,5,5,5,4,4,4,3,4,4,2,2,4,4,4,30,65,"no","""SneakStep"" shoes—each tongue is actually a compact, sealed snack compartment with a built-in, removable mini-cool pack. Students can store small snacks like liquids,  energy gels, nuts, or chewy sweets for study sessions or emergencies, reimagining footwear as a mobile refreshment station.","2025-11-21T09:16:11.772136",0,NA,NA,NA,149,6,4.66666666666667,3.8,47.5,5,4.75,4.66666666666667,4,3.8,7,4,6,3,2,7,5,5,6,NA,NA,NA,NA,3,4,2,1,4,7,1,2,1,NA,NA,NA,NA,1,3,2,1,2,3,1,1,1,NA,NA,NA,NA,5,2.77777777777778,1.66666666666667,9,"69202c7fffb5235622e07d62",490,"38","Female","Mixed","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time",0.417521105767515,0.398425593447997,0.590784941046952,0.608884281115314,0.467823412938489,3.88888888888889,-0.332957855956415,-0.412029465200727,0.367211226883752,0.442624762640082
